id,title,tags
1370,Rambo III,competition submachinegun sovietunion liberation russian soviettroops thailand freedomfighter afghanistan waronfreedom machinegun mujahid realityshow western japanesefood soapopera sylvesterstallone richardcrenna kurtwoodsmith action adventure thriller war petermacdonald
4942,Leatherheads,americanfootball sportsteam stadium hero success sponsorship police games coach womanreporter thebiggame georgeclooney renéezellweger johnkrasinski comedy romance drama georgeclooney
347969,The Ridiculous 6,wildwest adamsandler taylorlautner stevebuscemi comedy western frankcoraci
24438,Did You Hear About the Morgans?,witnessprotection comedy duringcreditsstinger hughgrant sarahjessicaparker marysteenburgen comedy marclawrence
116741,The Internship,jobinterview lossofjob intern referencetogoogle newjob laidoff transamericapyramid owenwilson vincevaughn rosebyrne comedy shawnlevy
35791,Resident Evil: Afterlife,post-apocalyptic dystopia undead biohazard evilcorporation residentevil zombie basedonvideogame duringcreditsstinger 3d millajovovich wentworthmiller alilarter action adventure horror sciencefiction paulw.s.anderson
72431,Red Tails,worldwarii fighterpilot fighterplane bryancranston davidoyelowo cubagoodingjr. drama action adventure history war anthonyhemingway
1813,The Devil's Advocate,"childabuse southernusa obsession subway nudity bible seduction hallucination ambition devil'sson marriagecrisis pactwiththedevil crookedlawyer evilspirit satan religion lust courtroom temptation lawfirm manhattan,newyorkcity sevendeadlysins ethics gainesvilleflorida keanureeves alpacino charlizetheron drama horror mystery thriller taylorhackford"
87428,That's My Boy,deadbeatdad cheatingfiancée teacherstudentsex brothersisterincest adamsandler susansarandon evaamurrimartino comedy seananders
8840,DragonHeart,magic kingdom despot immortality village forest army horror partner revenge knight battle medieval dragonheart dennisquaid davidthewlis petepostlethwaite fantasy robcohen
10589,After the Sunset,bahamas masterthief crookcouple piercebrosnan salmahayek woodyharrelson action comedy crime drama brettratner
71676,Ghost Rider: Spirit of Vengeance,monk easterneurope skeleton biker marvelcomic superhero motorcycle devil darkhero ghostrider nicolascage ciaránhinds violanteplacido action fantasy thriller briantaylor
1722,Captain Corelli's Mandolin,officer greekisland mandolin italiansoldier resistancefighter greekhistory italianarmy alliedforces nicolascage penélopecruz johnhurt drama history romance johnmadden
10022,The Pacifier,bodybuilder children bodyguard scientist family u.s.soldier deathofhusband malenanny vindiesel laurengraham faithford action comedy drama family thriller adamshankman
11358,Walking Tall,casino sheriff home violence specialforces exsoldier dwaynejohnson johnnyknoxville nealmcdonough adventure drama action thriller kevinbray
13,Forrest Gump,vietnamveteran hippie mentallydisabled running basedonnovel vietnam vietnamwar friendship love familyrelationships bully mothersonrelationship military hugging shrimping woundedsoldier flashback parkbench amputee tomhanks robinwright garysinise comedy drama romance robertzemeckis
6477,Alvin and the Chipmunks,pop popstar recordproducer surprise approach forest music concert friendship performance chipmunk talkinganimal songwriter talkingtoanimals duringcreditsstinger jasonlee davidcross cameronrichardson comedy music family fantasy animation timhill
1597,Meet the Parents,cia airport cat jew orderly airplane father-in-law epistaxis daughter lostbaggage urn pavilion volleyball hospital wedding benstiller robertdeniro teripolo comedy romance jayroach
10530,Pocahontas,cultureclash settler forbiddenlove colony musical goldrush princess romance nativeamerican animation virginia starcrossedlovers referencetopizarro jamestownvirginia pugdog crossculturalrelationship musket animatetree indianchief basedonfolktale 17thcentury shamanism songs indiansvs.settlers animalsidekick powhatan landclaim irenebedard melgibson davidogdenstiers adventure animation drama family mikegabriel
1924,Superman,savingtheworld journalist dccomics crimefighter nuclearmissile galaxy superhero basedoncomicbook criminal sabotage northpole midwest kryptonite superpowers superhumanstrength aftercreditsstinger savetheday christopherreeve marlonbrando margotkidder action adventure fantasy sciencefiction richarddonner
9327,The Nutty Professor,overweight overweightman duringcreditsstinger eddiemurphy jadapinkettsmith jamescoburn fantasy comedy romance sciencefiction tomshadyac
8488,Hitch,speeddate romanticcomedy dating willsmith evamendes kevinjames comedy drama romance andytennant
10603,George of the Jungle,africa sanfrancisco gorilla lion feralchild jungle brendanfraser lesliemann thomashadenchurch adventure comedy family romance samweisman
8273,American Wedding,handcuffs sistersisterrelationship spanner blowjob stagnight wedding jasonbiggs alysonhannigan seannwilliamscott comedy romance jessedylan
109424,Captain Phillips,ship hijacking somalia fisherman blood poverty pirate terrorism commando hijack cargoship shipcaptain shiphijacking somali commandounit tomhanks catherinekeener maxmartini action drama thriller paulgreengrass
35056,Date Night,date corruption taxi expensiverestaurant wifehusbandrelationship gun boat taxidriver document restaurant roof marriedcouple politician stripper shooting thief carcrash stealing mistakenidentity policecorruption aftercreditsstinger duringcreditsstinger tinafey stevecarell markwahlberg comedy shawnlevy
8839,Casper,halloween friendship supernatural afterlife friends danger ghost disorder youngheroes imaginary supernaturalability mischievouschildren christinaricci billpullman cathymoriarty fantasy comedy family bradsilberling
156022,The Equalizer,corruption assassin hostage fbi hitman russian securitycamera sadism vigilante sociopath revenge suspense organizedcrime gore gangster violence teenageprostitute commando interrogation surveillance exsoldier fakeddeath loner callgirl blackops handtohandcombat mysteriouspast denzelwashington martoncsokas chloëgracemoretz thriller action crime antoinefuqua
7303,Maid in Manhattan,hotel politician mistakenidentity maid classdifferences singlemother publicrelations maiduniform hotelclerk wealthdifferences jenniferlopez ralphfiennes natasharichardson comedy drama romance waynewang
8963,Crimson Tide,submarine mutiny russia missile nuclearmissile embassy u.s.navy battleforpower torpedo military moraldilemma postcoldwar aircraftcarrier chainofcommand launchcode sonar denzelwashington genehackman mattcraven action thriller drama tonyscott
1402,The Pursuit of Happyness,sanfrancisco singleparent homelessperson bus worker homelessness work churchservice badluck biography salesman stockbroker willsmith jadensmith thandienewton drama gabrielemuccino
9315,Flightplan,berlin lossoffather airplane baby-snatching jodiefoster petersarsgaard seanbean thriller drama mystery robertschwentke
8984,Disclosure,employee workplace sexualharassment intrigue michaeldouglas demimoore donaldsutherland drama thriller crime mystery romance barrylevinson
795,City of Angels,suicide angel lifeanddeath desperation operation heaven faith afterlife losangeles interspeciesromance nicolascage megryan andrebraugher drama fantasy romance bradsilberling
24,Kill Bill: Vol. 1,japan coma martialarts kungfu underworld yakuza sword bride revenge gore femaleyakuza blood wedding samuraisword partanimation umathurman lucyliu vivicaa.fox action crime quentintarantino
11353,Bowfinger,filmproducer filmdirector moviestudio hollywood filmmaking movieactress stevemartin eddiemurphy heathergraham comedy frankoz
393,Kill Bill: Vol. 2,brotherbrotherrelationship swordplay katana motherrole rageandhate daughter rightandjustice single aftercreditsstinger duringcreditsstinger umathurman davidcarradine darylhannah action crime thriller quentintarantino
9618,Tango & Cash,prisoner warondrugs losangeles sylvesterstallone kurtrussell terihatcher action adventure comedy andreikonchalovsky
9374,Death Becomes Her,jealousy beauty immortality rivalry potion drinking merylstreep brucewillis goldiehawn fantasy comedy robertzemeckis
8584,Shanghai Noon,princess sioux travel rescue nativeamerican chinese cowboy duringcreditsstinger 19thcentury jackiechan owenwilson lucyliu adventure action comedy western tomdey
2320,Executive Decision,bomb ransom hostage airplane hijacking terrorcell specialunit deception rescue covertoperation disaster shootout terrorism explosion violence surveillance nightvisiongoggles flightattendant intelligenceagent flashback handtohandcombat nervegas kurtrussell stevenseagal halleberry action adventure drama thriller stuartbaird
58224,Mr. Popper's Penguins,taxi restaurant zoo penguin exhusband littleboy zookeeper doorman ride birdhatching aftercreditsstinger duringcreditsstinger jimcarrey carlagugino madelinecarroll comedy family markwaters
1729,The Forbidden Kingdom,tempel shaolin teenager urination staff warrior monkeyking jackiechan jetli michaelangarano action adventure fantasy robminkoff
175574,Free Birds,holiday thanksgiving freedom duringcreditsstinger 3d owenwilson woodyharrelson amypoehler animation comedy family jimmyhayward
8077,Alien³,prison android spacecraft spacemarine imprisonment spacecolony spacetravel rottweiler dystopia sequel alien redemption outerspace planet shavedhead crashlanding impregnation penalcolony furnace suspendedanimation xenomorph sigourneyweaver charless.dutton charlesdance sciencefiction action horror davidfincher
8818,Evita,prostitute deification dancehallhostess perónism argentinepresident risetopower singingnarrator soccerball madonna antoniobanderas jonathanpryce history drama music alanparker
8195,Ronin,paris france armsdeal audi impostor case violence iceskating computerexpert exkgb preparation hitwithacardoor cellularphonetrace merrygoround robertdeniro jeanreno nataschamcelhone action thriller crime adventure johnfrankenheimer
10586,The Ghost and the Darkness,africa lion bridge basedontruestory kenya animalattack lionattack colonialism swahili michaeldouglas valkilmer tomwilkinson adventure stephenhopkins
116149,Paddington,england trainstation basedonnovel bear anthropomorphism talkingtoanimals children'sbook nicolekidman petercapaldi benwhishaw family comedy paulking
80035,The Watch,usa sterility castration marriage friendship alien suburb alieninvasion death teenagedaughter neighborhoodwatch creepyneighbor benstiller vincevaughn jonahhill comedy akivaschaffer
10632,The Hunted,hunter fbi knife balkanwar woods psychopathickiller slaughter survivalist maniac specialforces killingspree combat exsoldier darkpast manhunt goryviolence tommyleejones beniciodeltoro connienielsen drama action thriller crime williamfriedkin
12117,Instinct,prison gorilla research instinct murder psychologist anthonyhopkins cubagoodingjr. donaldsutherland drama mystery thriller jonturteltaub
1792,Stuck on You,sex dancer martialarts cook stripper love bully hollywood twins flashback freak actor anxiety conjoined siamese mattdamon gregkinnear evamendes comedy bobbyfarrelly
13260,Semi-Pro,sport basketball flintmichigan nba merger trade garbagecan canon ramp championship deadparent willferrell mauratierney woodyharrelson comedy kentalterman
